,Time,Voltage,Current,Power
690,0.00683279999999989,0.3080607320894666,-0.4483294717449269,-0.138112705283026
691,0.006842799999999889,0.32593778360197573,-0.44552310388052874,-0.14521281302229233
692,0.006852799999999889,0.3436990309719606,-0.4425392646187163,-0.15210031641649682
693,0.006862799999999889,0.3613381637128063,-0.43941737242356993,-0.1587782664550391
694,0.006872799999999888,0.3788489147246359,-0.4361201781679078,-0.16522365618842672
695,0.006882799999999888,0.3962250625210009,-0.4326872116503466,-0.17144151748819617
696,0.006892799999999887,0.413460433439323,-0.42908133426574935,-0.17740815444623975
697,0.006902799999999887,0.4305489038343864,-0.4253421854874162,-0.1831306117161293
698,0.006912799999999887,0.4474844022540252,-0.4214327354945233,-0.18858457573304546
699,0.006922799999999886,0.46426091159629457,-0.41739273161894275,-0.19377913007507788
700,0.006932799999999886,0.48087247124730376,-0.4131852509315159,-0.19868941269837537
701,0.006942799999999885,0.4973131791990114,-0.40885014665386166,-0.203326566248414
702,0.006952799999999885,0.5135771941461666,-0.40435060070389994,-0.20766524696082592
703,0.0069627999999998845,0.529658737561697,-0.399726570072616,-0.21171867047452902
704,0.006972799999999884,0.5455520957498075,-0.3949413393328989,-0.21546107537129885
705,0.006982799999999884,0.5612516218760072,-0.3900349669770904,-0.2189077578042469
706,0.006992799999999883,0.5767517379734216,-0.3849708378936292,-0.22203259982423498
707,0.007002799999999883,0.5920469369246028,-0.37978910966542045,-0.22485297905473423
708,0.0070127999999998825,0.6071317844181988,-0.3744532650143846,-0.22734247896940402
709,0.007022799999999882,0.6220009208797193,-0.3690035580616353,-0.22952055292223011
710,0.007032799999999882,0.6366490633757834,-0.3634035667415638,-0.2313605403934356
711,0.007042799999999881,0.651071007491107,-0.3576936390246175,-0.23288395793291805
712,0.007052799999999881,0.6652616291776232,-0.351837445301193,-0.23406395206676453
713,0.0070627999999998805,0.6792158865750131,-0.34587542456829823,-0.23492408314266575
714,0.00707279999999988,0.6929288218020708,-0.3397713367845796,-0.23543735208025335
715,0.00708279999999988,0.706395562718202,-0.33356570902198257,-0.23562933672807942
716,0.007092799999999879,0.7196113246544878,-0.32722238779231105,-0.23547293593582946
